Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,340461476,SillySkeeter,NoMicrosporidia,8742,0,0,8742,9033,0,0,613800
0,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
0,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
0,340461476,SillySkeeter2,NoMicrosporidia,8742,0,0,8742,9023,0,0,610800
0,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
0,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter,NoMicrosporidia,7652,0,0,7652,8139,0,20576,548000
1,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter2,NoMicrosporidia,7666,0,0,7666,8140,0,20749,549000
1,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter,NoMicrosporidia,6724,0,0,6724,7391,0,27220,481000
2,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter2,NoMicrosporidia,6670,0,0,6670,7353,0,27209,486600
2,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter,NoMicrosporidia,6015,0,0,6015,6704,0,34235,218200
3,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter2,NoMicrosporidia,5932,0,0,5932,6638,0,34259,200400
3,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter,NoMicrosporidia,5238,0,0,5238,6040,0,40553,375800
4,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter2,NoMicrosporidia,5212,0,0,5212,6005,0,40313,369800
4,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter,NoMicrosporidia,4596,0,0,4596,5470,0,45503,325400
5,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter2,NoMicrosporidia,4563,0,0,4563,5418,0,45461,332600
5,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter,NoMicrosporidia,4057,0,0,4057,4940,0,50368,223400
6,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter2,NoMicrosporidia,3993,0,0,3993,4882,0,50546,214400
6,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter,NoMicrosporidia,3597,0,0,3597,4472,0,54428,188400
7,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter2,NoMicrosporidia,3524,0,0,3524,4392,0,54513,178600
7,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter,NoMicrosporidia,3144,0,0,3144,4022,0,58146,222200
8,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter2,NoMicrosporidia,3092,0,0,3092,3998,0,58216,222600
8,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter,NoMicrosporidia,2762,0,0,2762,3655,0,61165,173600
9,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter2,NoMicrosporidia,2732,0,0,2732,3637,0,61387,170400
9,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter,NoMicrosporidia,2402,0,0,2402,3344,0,64062,132000
10,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter2,NoMicrosporidia,2382,0,0,2382,3281,0,64240,128400
10,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter,NoMicrosporidia,2076,0,0,2076,3005,0,66819,132000
11,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter2,NoMicrosporidia,2075,0,0,2075,2981,0,66702,125000
11,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter,NoMicrosporidia,1845,0,0,1845,2715,6769,62054,114400
12,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter2,NoMicrosporidia,1818,0,0,1818,2707,6857,61975,120000
12,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter,NoMicrosporidia,1613,0,0,1613,2478,8971,68715,96600
13,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter2,NoMicrosporidia,1590,0,0,1590,2470,8967,68367,95200
13,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter,NoMicrosporidia,1409,0,0,1409,2245,11344,69580,81000
14,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter2,NoMicrosporidia,1369,0,0,1369,2232,11378,69814,80200
14,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter,NoMicrosporidia,1249,0,0,1249,2035,13316,71124,79000
15,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter2,NoMicrosporidia,1194,0,0,1194,2016,13371,71405,78200
15,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter,NoMicrosporidia,3400,0,0,3400,4079,10425,72717,67800
16,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter2,NoMicrosporidia,3347,0,0,3347,4059,10486,72874,66000
16,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter,NoMicrosporidia,3779,0,0,3779,4632,10679,73789,59800
17,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter2,NoMicrosporidia,3694,0,0,3694,4637,10759,73623,51000
17,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter,NoMicrosporidia,4394,0,0,4394,5357,10413,74972,48600
18,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter2,NoMicrosporidia,4268,0,0,4268,5226,10450,75334,50400
18,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter,NoMicrosporidia,4880,0,0,4880,5913,10309,75882,48800
19,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter2,NoMicrosporidia,4784,0,0,4784,5745,10292,75948,45000
19,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter,NoMicrosporidia,5183,0,0,5183,6336,10223,76890,185800
20,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter2,NoMicrosporidia,5093,0,0,5093,6219,10290,76794,177400
20,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter,NoMicrosporidia,5584,0,0,5584,6756,10022,77506,217000
21,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter2,NoMicrosporidia,5508,0,0,5508,6713,9991,77535,214400
21,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter,NoMicrosporidia,5889,0,0,5889,7061,10047,78374,147400
22,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter2,NoMicrosporidia,5783,0,0,5783,6957,9920,78322,141200
22,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter,NoMicrosporidia,6107,0,0,6107,7365,9946,78645,198600
23,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter2,NoMicrosporidia,6035,0,0,6035,7336,9828,78806,190600
23,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter,NoMicrosporidia,6283,0,0,6283,7519,12242,76992,244200
24,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter2,NoMicrosporidia,6202,0,0,6202,7614,12114,77077,237800
24,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter,NoMicrosporidia,6427,0,0,6427,7740,12632,79148,227600
25,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter2,NoMicrosporidia,6333,0,0,6333,7907,12763,78813,230400
25,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter,NoMicrosporidia,6596,0,32,6564,7975,13186,79095,223000
26,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter2,NoMicrosporidia,6553,0,28,6525,8047,13340,79429,222800
26,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter,NoMicrosporidia,6683,0,59,6624,8132,13842,79588,251400
27,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter2,NoMicrosporidia,6576,0,58,6518,8269,13945,79408,246800
27,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter,NoMicrosporidia,7613,0,74,7539,9009,12649,79976,252000
28,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter2,NoMicrosporidia,7425,0,80,7345,9213,12832,79926,249600
28,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter,NoMicrosporidia,7743,0,107,7636,9338,12793,80188,261600
29,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter2,NoMicrosporidia,7635,0,115,7520,9592,12975,79937,242880
29,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter,NoMicrosporidia,8037,0,143,7894,9652,12741,80342,250080
30,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter2,NoMicrosporidia,7957,0,126,7831,9932,12875,80613,262480
30,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter,NoMicrosporidia,8291,0,164,8127,10017,12652,80758,275560
31,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter2,NoMicrosporidia,8166,0,148,8018,10250,12728,80825,269160
31,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter,NoMicrosporidia,8529,0,184,8345,10274,12679,80829,331080
32,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter2,NoMicrosporidia,8373,0,176,8197,10465,12673,80810,312200
32,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter,NoMicrosporidia,8656,0,205,8451,10511,12750,80996,335680
33,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter2,NoMicrosporidia,8532,0,184,8348,10801,12458,81091,325600
33,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter,NoMicrosporidia,8788,10,209,8569,10684,12744,81234,307200
34,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter2,NoMicrosporidia,8608,12,184,8412,11012,12431,81245,307200
34,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter,NoMicrosporidia,8893,18,213,8662,10880,12648,81361,324680
35,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter2,NoMicrosporidia,8708,23,185,8500,11092,12479,81375,332880
35,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter,NoMicrosporidia,9038,21,230,8787,11040,13343,80495,360920
36,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter2,NoMicrosporidia,8827,31,185,8611,11272,13098,80924,339560
36,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter,NoMicrosporidia,9069,33,228,8808,11226,13323,81611,359400
37,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter2,NoMicrosporidia,8910,39,194,8677,11358,13395,81524,343080
37,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter,NoMicrosporidia,9080,49,232,8799,11356,13611,81167,333320
38,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter2,NoMicrosporidia,8969,39,198,8732,11468,13559,81436,342200
38,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter,NoMicrosporidia,9176,56,239,8881,11469,13744,81705,351040
39,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter2,NoMicrosporidia,9028,43,210,8775,11624,13758,81541,348800
39,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter,NoMicrosporidia,9489,58,238,9193,11831,13268,81302,371040
40,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter2,NoMicrosporidia,9274,52,212,9010,11985,13589,81305,355440
40,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter,NoMicrosporidia,9491,67,248,9176,11973,13314,81672,355440
41,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter2,NoMicrosporidia,9350,58,235,9057,12229,13671,81309,353920
41,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter,NoMicrosporidia,9573,74,241,9258,12136,13207,81764,359400
42,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter2,NoMicrosporidia,9467,61,239,9167,12335,13539,81928,351960
42,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter,NoMicrosporidia,9649,73,233,9343,12257,13187,81601,358800
43,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter2,NoMicrosporidia,9621,69,235,9317,12456,13393,81961,350680
43,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter,NoMicrosporidia,9675,77,216,9382,12410,13358,81768,390080
44,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter2,NoMicrosporidia,9707,74,242,9391,12598,13297,81710,381960
44,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter,NoMicrosporidia,9702,85,208,9409,12467,13276,81609,380720
45,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter2,NoMicrosporidia,9863,74,254,9535,12656,13194,81908,385280
45,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter,NoMicrosporidia,9693,87,203,9403,12569,13288,82282,367720
46,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter2,NoMicrosporidia,9954,80,259,9615,12692,13094,81936,367640
46,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter,NoMicrosporidia,9680,91,208,9381,12743,13278,82009,376960
47,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter2,NoMicrosporidia,9942,88,263,9591,12659,13187,81936,390160
47,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter,NoMicrosporidia,9679,84,193,9402,12847,13598,81439,391760
48,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter2,NoMicrosporidia,10009,92,253,9664,12777,13316,81779,407480
48,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter,NoMicrosporidia,9677,83,189,9405,12847,13377,82118,374360
49,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter2,NoMicrosporidia,10011,101,245,9665,12715,13401,81887,378320
49,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
50,340461476,SillySkeeter,NoMicrosporidia,9813,80,209,9524,12923,13247,77777,383080
50,340461476,SillySkeeter,Strain_A,0,0,0,0,0,270,4528,0
50,340461476,SillySkeeter,Strain_B,0,0,0,0,0,173,3118,0
50,340461476,SillySkeeter2,NoMicrosporidia,10015,103,242,9670,12776,13302,77039,385360
50,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,825,8930,0
50,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
51,340461476,SillySkeeter,NoMicrosporidia,9811,82,218,9511,13036,12722,70792,391920
51,340461476,SillySkeeter,Strain_A,0,0,0,0,0,643,6008,0
51,340461476,SillySkeeter,Strain_B,0,0,0,0,0,407,4174,0
51,340461476,SillySkeeter2,NoMicrosporidia,9993,99,240,9654,12898,12910,68984,405760
51,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,1889,11491,0
51,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
52,340461476,SillySkeeter,NoMicrosporidia,9992,83,221,9688,13181,12174,69657,390480
52,340461476,SillySkeeter,Strain_A,0,0,0,0,0,1059,6914,0
52,340461476,SillySkeeter,Strain_B,0,0,0,0,0,713,4697,0
52,340461476,SillySkeeter2,NoMicrosporidia,10157,100,239,9818,13086,12086,67859,408480
52,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,3099,12979,0
52,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
53,340461476,SillySkeeter,NoMicrosporidia,9879,82,224,9573,13194,11587,68830,375880
53,340461476,SillySkeeter,Strain_A,0,0,0,0,0,1600,7743,0
53,340461476,SillySkeeter,Strain_B,0,0,0,0,0,1027,5345,0
53,340461476,SillySkeeter2,NoMicrosporidia,10151,108,211,9832,13155,11341,67101,388640
53,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,4312,14582,0
53,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
54,340461476,SillySkeeter,NoMicrosporidia,9925,82,231,9612,13228,10795,67705,393600
54,340461476,SillySkeeter,Strain_A,91,0,0,91,81,1933,8533,0
54,340461476,SillySkeeter,Strain_B,58,0,0,58,49,1265,5787,0
54,340461476,SillySkeeter2,NoMicrosporidia,10086,108,217,9761,13163,10442,65707,399480
54,340461476,SillySkeeter2,Strain_C,268,0,0,268,270,5063,15461,0
54,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
55,340461476,SillySkeeter,NoMicrosporidia,9804,86,228,9490,13024,10305,66852,390920
55,340461476,SillySkeeter,Strain_A,214,0,0,214,198,2215,9074,0
55,340461476,SillySkeeter,Strain_B,132,0,0,132,127,1565,6057,0
55,340461476,SillySkeeter2,NoMicrosporidia,9941,121,217,9603,13070,9604,65423,402920
55,340461476,SillySkeeter2,Strain_C,597,0,2,595,637,5704,16254,0
55,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
56,340461476,SillySkeeter,NoMicrosporidia,9658,89,220,9349,12904,9541,66342,395840
56,340461476,SillySkeeter,Strain_A,344,0,1,343,344,2595,9181,0
56,340461476,SillySkeeter,Strain_B,203,0,1,202,245,1831,6310,0
56,340461476,SillySkeeter2,NoMicrosporidia,9751,124,208,9419,12786,8914,64720,394160
56,340461476,SillySkeeter2,Strain_C,940,0,9,931,1078,6276,16487,0
56,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
57,340461476,SillySkeeter,NoMicrosporidia,9494,94,223,9177,12700,9146,65844,397000
57,340461476,SillySkeeter,Strain_A,498,0,3,495,516,2896,9493,0
57,340461476,SillySkeeter,Strain_B,324,0,3,321,341,2030,6491,0
57,340461476,SillySkeeter2,NoMicrosporidia,9488,115,206,9167,12548,8298,64908,396360
57,340461476,SillySkeeter2,Strain_C,1311,0,15,1296,1466,6925,16900,0
57,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
