Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
213,340461476,SillySkeeter,Strain_B,812,146,145,521,0,0,12857,36155
213,340461476,SillySkeeter2,NoMicrosporidia,10106,1166,2395,6545,13667,13723,81986,378840
213,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
213,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
214,340461476,SillySkeeter,NoMicrosporidia,9279,1053,2195,6031,12719,12416,62731,359233
214,340461476,SillySkeeter,Strain_A,819,89,208,522,1055,1109,6533,32616
214,340461476,SillySkeeter,Strain_B,692,137,133,422,0,0,12613,47671
214,340461476,SillySkeeter2,NoMicrosporidia,10122,1152,2367,6603,13681,13553,82371,392240
214,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
214,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
215,340461476,SillySkeeter,NoMicrosporidia,9256,1060,2181,6015,12780,10962,64404,343001
215,340461476,SillySkeeter,Strain_A,830,97,208,525,1070,1075,6475,34070
215,340461476,SillySkeeter,Strain_B,618,154,100,364,0,1467,11250,30969
215,340461476,SillySkeeter2,NoMicrosporidia,10124,1157,2337,6630,13794,13505,82055,386360
215,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
215,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
216,340461476,SillySkeeter,NoMicrosporidia,9215,1070,2152,5993,12760,9767,65922,348266
216,340461476,SillySkeeter,Strain_A,801,91,211,499,1056,1046,6540,35805
216,340461476,SillySkeeter,Strain_B,540,147,78,315,0,2707,9677,20409
216,340461476,SillySkeeter2,NoMicrosporidia,10145,1168,2310,6667,13835,13649,81605,379920
216,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
216,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
217,340461476,SillySkeeter,NoMicrosporidia,9251,1069,2190,5992,12776,10086,66013,351456
217,340461476,SillySkeeter,Strain_A,806,95,196,515,1087,1065,6612,32868
217,340461476,SillySkeeter,Strain_B,477,130,78,269,0,2435,9304,28516
217,340461476,SillySkeeter2,NoMicrosporidia,10244,1148,2324,6772,13971,13407,82274,384080
217,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
217,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
218,340461476,SillySkeeter,NoMicrosporidia,9315,1084,2199,6032,12796,9571,66916,355987
218,340461476,SillySkeeter,Strain_A,799,97,179,523,1107,1047,6584,33010
218,340461476,SillySkeeter,Strain_B,421,120,69,232,0,2806,8589,24923
218,340461476,SillySkeeter2,NoMicrosporidia,10180,1143,2360,6677,13908,13558,81872,388160
218,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
218,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
219,340461476,SillySkeeter,NoMicrosporidia,8807,1077,2200,5530,12328,9851,67886,357136
219,340461476,SillySkeeter,Strain_A,797,95,176,526,1075,1071,6628,35010
219,340461476,SillySkeeter,Strain_B,850,112,58,680,481,2676,7405,14934
219,340461476,SillySkeeter2,NoMicrosporidia,10156,1153,2302,6701,13827,13645,82225,395280
219,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
219,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
220,340461476,SillySkeeter,NoMicrosporidia,8485,1071,2071,5343,11905,10347,68847,350247
220,340461476,SillySkeeter,Strain_A,789,94,187,508,1052,1095,6672,34485
220,340461476,SillySkeeter,Strain_B,1201,107,93,1001,876,2109,6493,17028
220,340461476,SillySkeeter2,NoMicrosporidia,10276,1170,2332,6774,13791,13554,81937,375000
220,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
220,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
221,340461476,SillySkeeter,NoMicrosporidia,8694,1080,1985,5629,12017,10285,69152,354463
221,340461476,SillySkeeter,Strain_A,807,95,187,525,1077,1066,6750,30566
221,340461476,SillySkeeter,Strain_B,1032,98,127,807,784,2214,6060,15891
221,340461476,SillySkeeter2,NoMicrosporidia,10137,1166,2338,6633,13868,13545,82195,398880
221,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
221,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
222,340461476,SillySkeeter,NoMicrosporidia,8464,1083,1976,5405,11815,10341,70134,354872
222,340461476,SillySkeeter,Strain_A,823,99,188,536,1061,1058,6700,31409
222,340461476,SillySkeeter,Strain_B,1129,86,114,929,929,2218,5284,14239
222,340461476,SillySkeeter2,NoMicrosporidia,10130,1171,2353,6606,13903,13706,81864,383960
222,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
222,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
223,340461476,SillySkeeter,NoMicrosporidia,8244,1097,1943,5204,11520,10580,70849,326475
223,340461476,SillySkeeter,Strain_A,845,111,180,554,1067,1014,6679,35867
223,340461476,SillySkeeter,Strain_B,1353,85,129,1139,1202,1883,4589,37538
223,340461476,SillySkeeter2,NoMicrosporidia,10187,1166,2420,6601,13847,13682,82185,378880
223,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
223,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
224,340461476,SillySkeeter,NoMicrosporidia,8239,1100,1817,5322,11377,10781,70345,308478
224,340461476,SillySkeeter,Strain_A,838,102,187,549,1089,1015,6787,27279
224,340461476,SillySkeeter,Strain_B,1362,74,160,1128,1291,1607,4887,58523
224,340461476,SillySkeeter2,NoMicrosporidia,10204,1168,2454,6582,13892,13575,81915,381240
224,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
224,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
225,340461476,SillySkeeter,NoMicrosporidia,8349,1093,1823,5433,11448,10653,69512,332752
225,340461476,SillySkeeter,Strain_A,839,98,199,542,1092,1082,6641,31988
225,340461476,SillySkeeter,Strain_B,1273,65,157,1051,1258,1596,5832,33580
225,340461476,SillySkeeter2,NoMicrosporidia,10165,1152,2435,6578,13916,13651,81770,389720
225,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
225,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
226,340461476,SillySkeeter,NoMicrosporidia,8227,1082,1836,5309,11332,10950,69422,332457
226,340461476,SillySkeeter,Strain_A,845,99,199,547,1086,1061,6646,32370
226,340461476,SillySkeeter,Strain_B,1336,63,158,1115,1361,1433,5834,31253
226,340461476,SillySkeeter2,NoMicrosporidia,10147,1145,2411,6591,14014,13552,82063,371280
226,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
226,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
227,340461476,SillySkeeter,NoMicrosporidia,8147,1072,1821,5254,11208,11138,69409,306323
227,340461476,SillySkeeter,Strain_A,832,97,204,531,1080,1068,6663,32287
227,340461476,SillySkeeter,Strain_B,1374,54,184,1136,1409,1196,5919,62270
227,340461476,SillySkeeter2,NoMicrosporidia,10196,1150,2394,6652,13987,13346,82067,379320
227,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
227,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
228,340461476,SillySkeeter,NoMicrosporidia,8213,1016,1845,5352,11272,11191,68690,305668
228,340461476,SillySkeeter,Strain_A,835,95,204,536,1069,1092,6651,32245
228,340461476,SillySkeeter,Strain_B,1316,65,190,1061,1383,1038,7019,60207
228,340461476,SillySkeeter2,NoMicrosporidia,10147,1171,2353,6623,13964,13489,81865,393280
228,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
228,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
229,340461476,SillySkeeter,NoMicrosporidia,8257,985,1929,5343,11183,11339,67559,325831
229,340461476,SillySkeeter,Strain_A,866,102,199,565,1086,1046,6647,33039
229,340461476,SillySkeeter,Strain_B,1267,73,172,1022,1371,1024,7862,36290
229,340461476,SillySkeeter2,NoMicrosporidia,10203,1171,2347,6685,13899,13399,81980,376000
229,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
229,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
230,340461476,SillySkeeter,NoMicrosporidia,8246,985,1884,5377,11221,11354,67508,312037
230,340461476,SillySkeeter,Strain_A,819,96,199,524,1079,1151,6667,32680
230,340461476,SillySkeeter,Strain_B,1240,66,176,998,1380,908,7975,52923
230,340461476,SillySkeeter2,NoMicrosporidia,10199,1174,2379,6646,13933,13339,82187,383760
230,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
230,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
231,340461476,SillySkeeter,NoMicrosporidia,8258,979,1871,5408,11162,11599,66752,297608
231,340461476,SillySkeeter,Strain_A,842,102,180,560,1066,1124,6724,28485
231,340461476,SillySkeeter,Strain_B,1196,65,171,960,1340,750,8630,63227
231,340461476,SillySkeeter2,NoMicrosporidia,10159,1200,2361,6598,13849,13525,81732,383600
231,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
231,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
232,340461476,SillySkeeter,NoMicrosporidia,8320,952,1935,5433,11123,11763,66024,304095
232,340461476,SillySkeeter,Strain_A,831,103,190,538,1079,1150,6576,33717
232,340461476,SillySkeeter,Strain_B,1112,75,151,886,1254,713,9535,47948
232,340461476,SillySkeeter2,NoMicrosporidia,10139,1214,2339,6586,13951,13601,81763,380960
232,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
232,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
233,340461476,SillySkeeter,NoMicrosporidia,8324,940,1905,5479,11206,12016,65397,312687
233,340461476,SillySkeeter,Strain_A,816,100,199,517,1078,1140,6712,34657
233,340461476,SillySkeeter,Strain_B,1083,73,144,866,1237,594,9935,47056
233,340461476,SillySkeeter2,NoMicrosporidia,10119,1198,2349,6572,13870,13556,82188,388280
233,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
233,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
234,340461476,SillySkeeter,NoMicrosporidia,8357,946,1905,5506,11280,12003,65184,295899
234,340461476,SillySkeeter,Strain_A,826,103,182,541,1117,1090,6835,31345
234,340461476,SillySkeeter,Strain_B,1040,68,155,817,1205,492,10303,49756
234,340461476,SillySkeeter2,NoMicrosporidia,10122,1204,2337,6581,13814,13670,81884,389560
234,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
234,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
235,340461476,SillySkeeter,NoMicrosporidia,8478,946,1899,5633,11393,11624,64723,304214
235,340461476,SillySkeeter,Strain_A,824,99,187,538,1085,1146,6849,33428
235,340461476,SillySkeeter,Strain_B,942,72,144,726,1156,728,10420,51398
235,340461476,SillySkeeter2,NoMicrosporidia,10168,1173,2338,6657,13785,13625,82018,377200
235,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
235,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
236,340461476,SillySkeeter,NoMicrosporidia,8534,917,1950,5667,11429,11341,64778,308230
236,340461476,SillySkeeter,Strain_A,829,98,197,534,1126,1058,6956,32515
236,340461476,SillySkeeter,Strain_B,882,75,134,673,1096,1137,10428,46815
236,340461476,SillySkeeter2,NoMicrosporidia,10280,1156,2331,6793,13827,13425,81966,375760
236,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
236,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
237,340461476,SillySkeeter,NoMicrosporidia,8552,911,1965,5676,11481,11174,64348,316677
237,340461476,SillySkeeter,Strain_A,827,97,205,525,1150,1069,6984,31731
237,340461476,SillySkeeter,Strain_B,815,80,132,603,1035,1290,10389,43272
237,340461476,SillySkeeter2,NoMicrosporidia,10272,1182,2347,6743,13805,13541,81805,390880
237,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
237,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
238,340461476,SillySkeeter,NoMicrosporidia,8605,910,1994,5701,11510,11200,64611,303087
238,340461476,SillySkeeter,Strain_A,805,95,213,497,1164,1090,7002,31651
238,340461476,SillySkeeter,Strain_B,764,77,126,561,967,1390,10496,44982
238,340461476,SillySkeeter2,NoMicrosporidia,10313,1187,2349,6777,13783,13405,81929,386480
238,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
238,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
239,340461476,SillySkeeter,NoMicrosporidia,8536,914,1998,5624,11455,11071,64475,315276
239,340461476,SillySkeeter,Strain_A,821,90,214,517,1172,1056,6977,36542
239,340461476,SillySkeeter,Strain_B,803,77,120,606,1001,1569,10307,41502
239,340461476,SillySkeeter2,NoMicrosporidia,10318,1175,2367,6776,13762,13510,81797,380240
239,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
239,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
240,340461476,SillySkeeter,NoMicrosporidia,8517,912,2003,5602,11349,10823,64900,317680
240,340461476,SillySkeeter,Strain_A,809,92,212,505,1131,1108,7053,32728
240,340461476,SillySkeeter,Strain_B,898,74,115,709,1084,1580,9982,34792
240,340461476,SillySkeeter2,NoMicrosporidia,10315,1186,2411,6718,13749,13557,82154,402920
240,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
240,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
241,340461476,SillySkeeter,NoMicrosporidia,8514,911,2012,5591,11294,10824,65325,312971
241,340461476,SillySkeeter,Strain_A,806,107,184,515,1126,1122,7039,32595
241,340461476,SillySkeeter,Strain_B,909,74,109,726,1094,1604,9704,36834
241,340461476,SillySkeeter2,NoMicrosporidia,10355,1193,2425,6737,13697,13663,82138,385440
241,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
241,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
242,340461476,SillySkeeter,NoMicrosporidia,8575,916,2047,5612,11322,10643,65578,311178
242,340461476,SillySkeeter,Strain_A,809,108,186,515,1121,1106,7111,34227
242,340461476,SillySkeeter,Strain_B,905,78,104,723,1084,1769,9340,38235
242,340461476,SillySkeeter2,NoMicrosporidia,10406,1188,2429,6789,13660,13525,82109,386600
242,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
242,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
243,340461476,SillySkeeter,NoMicrosporidia,8481,908,2072,5501,11322,10600,65732,311708
243,340461476,SillySkeeter,Strain_A,800,110,177,513,1118,1068,7199,36167
243,340461476,SillySkeeter,Strain_B,963,71,98,794,1190,1846,8980,34285
243,340461476,SillySkeeter2,NoMicrosporidia,10406,1177,2443,6786,13667,13466,81878,396760
243,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
243,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
244,340461476,SillySkeeter,NoMicrosporidia,8354,906,2049,5399,11254,10663,66066,317701
244,340461476,SillySkeeter,Strain_A,819,114,187,518,1115,1109,7301,33698
244,340461476,SillySkeeter,Strain_B,1033,64,110,859,1257,1717,8660,44241
244,340461476,SillySkeeter2,NoMicrosporidia,10447,1178,2477,6792,13634,13535,82219,399560
244,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
244,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
245,340461476,SillySkeeter,NoMicrosporidia,8488,932,2020,5536,11257,10497,65992,314547
245,340461476,SillySkeeter,Strain_A,821,118,186,517,1115,1140,7255,34084
245,340461476,SillySkeeter,Strain_B,1008,62,113,833,1259,1759,8698,39689
245,340461476,SillySkeeter2,NoMicrosporidia,10432,1188,2421,6823,13684,13404,81975,389160
245,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
245,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
246,340461476,SillySkeeter,NoMicrosporidia,8362,944,1996,5422,11217,10458,66076,312927
246,340461476,SillySkeeter,Strain_A,820,119,187,514,1126,1169,7234,32982
246,340461476,SillySkeeter,Strain_B,1055,62,103,890,1325,1748,8570,36491
246,340461476,SillySkeeter2,NoMicrosporidia,10425,1217,2436,6772,13656,13425,81892,398640
246,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
246,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
247,340461476,SillySkeeter,NoMicrosporidia,8320,972,1929,5419,11131,10501,66316,308773
247,340461476,SillySkeeter,Strain_A,797,106,190,501,1128,1209,7193,37723
247,340461476,SillySkeeter,Strain_B,1119,58,122,939,1405,1700,8394,43464
247,340461476,SillySkeeter2,NoMicrosporidia,10473,1198,2495,6780,13615,13457,82059,400880
247,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
247,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
248,340461476,SillySkeeter,NoMicrosporidia,8272,975,1918,5379,11134,10509,66347,310985
248,340461476,SillySkeeter,Strain_A,826,107,179,540,1164,1169,7468,32779
248,340461476,SillySkeeter,Strain_B,1112,56,138,918,1402,1663,8489,47596
248,340461476,SillySkeeter2,NoMicrosporidia,10476,1212,2472,6792,13656,13359,82094,387600
248,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
248,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
249,340461476,SillySkeeter,NoMicrosporidia,8282,980,1914,5388,11151,10577,65802,315117
249,340461476,SillySkeeter,Strain_A,843,103,187,553,1159,1149,7365,32083
249,340461476,SillySkeeter,Strain_B,1138,60,123,955,1410,1651,8576,46760
249,340461476,SillySkeeter2,NoMicrosporidia,10390,1213,2482,6695,13642,13558,82179,411120
249,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
249,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
250,340461476,SillySkeeter,NoMicrosporidia,8194,974,1898,5322,11103,10653,65968,311255
250,340461476,SillySkeeter,Strain_A,869,105,194,570,1153,1148,7274,33720
250,340461476,SillySkeeter,Strain_B,1177,56,138,983,1459,1614,8783,41345
250,340461476,SillySkeeter2,NoMicrosporidia,10384,1223,2448,6713,13696,13482,81892,392720
250,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
250,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
251,340461476,SillySkeeter,NoMicrosporidia,8152,979,1863,5310,11050,10690,65989,305473
251,340461476,SillySkeeter,Strain_A,885,102,203,580,1165,1198,7237,32214
251,340461476,SillySkeeter,Strain_B,1181,53,152,976,1509,1535,8758,49953
251,340461476,SillySkeeter2,NoMicrosporidia,10406,1224,2450,6732,13699,13512,82250,393960
251,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
251,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
252,340461476,SillySkeeter,NoMicrosporidia,8098,976,1842,5280,11032,10877,65548,293186
252,340461476,SillySkeeter,Strain_A,914,104,203,607,1158,1193,7157,32395
252,340461476,SillySkeeter,Strain_B,1211,56,157,998,1501,1436,9037,51699
252,340461476,SillySkeeter2,NoMicrosporidia,10384,1221,2467,6696,13715,13592,81827,391800
252,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
252,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
253,340461476,SillySkeeter,NoMicrosporidia,8162,980,1841,5341,10969,10870,65447,309075
253,340461476,SillySkeeter,Strain_A,913,102,231,580,1147,1197,7200,34375
253,340461476,SillySkeeter,Strain_B,1202,59,165,978,1508,1366,9402,45750
253,340461476,SillySkeeter2,NoMicrosporidia,10391,1210,2411,6770,13687,13597,82117,393760
253,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
253,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
254,340461476,SillySkeeter,NoMicrosporidia,8127,945,1887,5295,10924,10771,65550,300038
254,340461476,SillySkeeter,Strain_A,904,100,236,568,1130,1207,7227,30916
254,340461476,SillySkeeter,Strain_B,1190,55,168,967,1511,1303,9429,50846
254,340461476,SillySkeeter2,NoMicrosporidia,10341,1212,2402,6727,13674,13476,81994,394920
254,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
254,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
255,340461476,SillySkeeter,NoMicrosporidia,8058,936,1910,5212,10918,10953,65077,311324
255,340461476,SillySkeeter,Strain_A,934,98,238,598,1138,1189,7093,31440
255,340461476,SillySkeeter,Strain_B,1187,61,160,966,1514,1219,9708,59716
255,340461476,SillySkeeter2,NoMicrosporidia,10319,1226,2374,6719,13675,13548,81922,394880
255,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
255,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
256,340461476,SillySkeeter,NoMicrosporidia,8121,936,1861,5324,10973,10802,64921,292054
256,340461476,SillySkeeter,Strain_A,961,94,241,626,1126,1172,6985,34538
256,340461476,SillySkeeter,Strain_B,1151,57,161,933,1520,1290,10173,48128
256,340461476,SillySkeeter2,NoMicrosporidia,10309,1202,2377,6730,13722,13442,81911,383600
256,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
256,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
257,340461476,SillySkeeter,NoMicrosporidia,8090,926,1858,5306,10981,10801,64790,301925
257,340461476,SillySkeeter,Strain_A,955,95,238,622,1105,1195,6993,32361
257,340461476,SillySkeeter,Strain_B,1119,64,157,898,1501,1381,10235,53354
257,340461476,SillySkeeter2,NoMicrosporidia,10299,1197,2406,6696,13671,13372,82070,395000
257,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
257,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
258,340461476,SillySkeeter,NoMicrosporidia,8069,933,1868,5268,10900,10923,64236,300988
258,340461476,SillySkeeter,Strain_A,958,97,231,630,1123,1178,6901,31360
258,340461476,SillySkeeter,Strain_B,1083,70,155,858,1513,1374,10489,54852
258,340461476,SillySkeeter2,NoMicrosporidia,10201,1198,2387,6616,13525,13506,82300,395840
258,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
258,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
259,340461476,SillySkeeter,NoMicrosporidia,8104,946,1819,5339,10961,10730,64632,295747
259,340461476,SillySkeeter,Strain_A,950,111,221,618,1142,1217,6857,32224
259,340461476,SillySkeeter,Strain_B,1082,70,155,857,1446,1447,10795,51869
259,340461476,SillySkeeter2,NoMicrosporidia,10198,1193,2360,6645,13528,13440,82063,384920
259,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
259,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
260,340461476,SillySkeeter,NoMicrosporidia,8076,929,1869,5278,10852,10634,64314,305933
260,340461476,SillySkeeter,Strain_A,931,108,205,618,1151,1217,6814,35125
260,340461476,SillySkeeter,Strain_B,1107,71,147,889,1445,1467,10876,50782
260,340461476,SillySkeeter2,NoMicrosporidia,10095,1191,2331,6573,13597,13472,82135,390960
260,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
260,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
261,340461476,SillySkeeter,NoMicrosporidia,8009,937,1822,5250,10870,10794,64087,302326
261,340461476,SillySkeeter,Strain_A,933,116,193,624,1162,1166,6963,28948
261,340461476,SillySkeeter,Strain_B,1103,71,151,881,1454,1517,10961,53086
261,340461476,SillySkeeter2,NoMicrosporidia,10134,1193,2296,6645,13594,13321,82207,377600
261,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
261,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
262,340461476,SillySkeeter,NoMicrosporidia,8064,932,1816,5316,10955,10712,64014,298522
262,340461476,SillySkeeter,Strain_A,907,119,202,586,1171,1202,6818,35582
262,340461476,SillySkeeter,Strain_B,1083,86,149,848,1444,1541,11097,50016
262,340461476,SillySkeeter2,NoMicrosporidia,10101,1194,2294,6613,13652,13467,81985,382040
262,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
262,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
263,340461476,SillySkeeter,NoMicrosporidia,8069,929,1821,5319,10998,10756,64105,304393
263,340461476,SillySkeeter,Strain_A,922,121,209,592,1183,1150,6937,35153
263,340461476,SillySkeeter,Strain_B,1083,84,144,855,1468,1576,11039,50694
263,340461476,SillySkeeter2,NoMicrosporidia,10089,1180,2304,6605,13667,13414,82209,383400
263,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
263,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
264,340461476,SillySkeeter,NoMicrosporidia,7992,914,1852,5226,10974,10760,64141,304765
264,340461476,SillySkeeter,Strain_A,928,122,208,598,1189,1174,6953,28707
264,340461476,SillySkeeter,Strain_B,1110,81,150,879,1487,1684,11054,53128
264,340461476,SillySkeeter2,NoMicrosporidia,10129,1185,2286,6658,13607,13536,81700,384360
264,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
264,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
265,340461476,SillySkeeter,NoMicrosporidia,8065,928,1862,5275,10971,10750,64023,294669
265,340461476,SillySkeeter,Strain_A,894,119,196,579,1193,1199,6805,33634
265,340461476,SillySkeeter,Strain_B,1104,78,148,878,1480,1646,11211,52617
265,340461476,SillySkeeter2,NoMicrosporidia,10152,1170,2325,6657,13563,13631,81959,374800
265,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
265,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
266,340461476,SillySkeeter,NoMicrosporidia,8095,927,1835,5333,11045,10578,63975,301093
266,340461476,SillySkeeter,Strain_A,903,116,194,593,1212,1136,6895,35760
266,340461476,SillySkeeter,Strain_B,1107,73,152,882,1487,1734,11278,46707
266,340461476,SillySkeeter2,NoMicrosporidia,10184,1161,2319,6704,13628,13475,82221,393600
266,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
266,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
267,340461476,SillySkeeter,NoMicrosporidia,8104,910,1892,5302,11015,10495,63758,302628
267,340461476,SillySkeeter,Strain_A,880,108,204,568,1202,1092,7029,33311
267,340461476,SillySkeeter,Strain_B,1134,75,150,909,1487,1834,10984,51421
267,340461476,SillySkeeter2,NoMicrosporidia,10136,1178,2324,6634,13579,13628,82081,397080
267,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
267,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
268,340461476,SillySkeeter,NoMicrosporidia,8092,914,1872,5306,10923,10487,63876,291093
268,340461476,SillySkeeter,Strain_A,875,106,200,569,1189,1119,7038,28777
268,340461476,SillySkeeter,Strain_B,1199,78,150,971,1499,1774,11002,49570
268,340461476,SillySkeeter2,NoMicrosporidia,10190,1154,2297,6739,13647,13609,82035,373720
